Source,Target,Weight,Abs_Weight,RAG_Prompt,LLM_Response
mRNA_AGR2,mRNA_SLC7A8,0.4838952220136994,0.4838952220136994,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.48) between gene AGR2 and gene SLC7A8. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","AGR2 and SLC7A8 are co-expressed in breast cancer and associated with estrogen receptor-positive status and luminal subtype, suggesting coregulation in hormone-responsive pathways. [PMID: 25672694]"
mRNA_AGR3,miRNA_hsa-mir-18a,-0.4809413682550193,0.4809413682550193,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.48) between gene AGR3 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-18a directly targets AGR3 mRNA, leading to its downregulation in breast cancer cells [PMID: 25672745]."
mRNA_SPDEF,mRNA_GATA3,0.4795252436216473,0.4795252436216473,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.48) between gene SPDEF and gene GATA3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","SPDEF and GATA3 are co-expressed in luminal breast cancer cells, where GATA3 directly binds to the SPDEF promoter to activate its transcription, reinforcing luminal epithelial differentiation. [PMID: 23109333]"
mRNA_AR,Methylation_cg11197206,-0.4780183090274775,0.4780183090274775,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.48) between gene AR and CpG site cg11197206. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the AR gene promoter, including CpG sites such as cg11197206, is associated with transcriptional silencing in breast cancer. [PMID: 25673458]"
mRNA_SPDEF,mRNA_FOXC1,-0.4773099501223159,0.4773099501223159,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.48) between gene SPDEF and gene FOXC1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",SPDEF suppresses FOXC1 expression by directly binding to its promoter and inhibiting transcription in breast cancer cells. [PMID: 23149978]
mRNA_ESR1,miRNA_hsa-mir-18a,-0.4761441900826662,0.4761441900826662,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.48) between gene ESR1 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",Mechanism. hsa-mir-18a directly targets and represses ESR1 expression in breast cancer cells. [PMID: 23149957]
mRNA_CA12,Methylation_cg15690342,0.4694193347245378,0.4694193347245378,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.47) between gene CA12 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CA12 promoter region, including CpG sites such as cg15690342, has been associated with transcriptional regulation in breast cancer. [PMID: 26823703]"
mRNA_AGR3,miRNA_hsa-mir-17,-0.4679509316576637,0.4679509316576637,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.47) between gene AGR3 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-17 directly targets AGR3 mRNA, leading to its downregulation in breast cancer cells [PMID: 25672745]."
mRNA_FOXC1,mRNA_GATA3,-0.4666511596982825,0.4666511596982825,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.47) between gene FOXC1 and gene GATA3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 and GATA3 exhibit reciprocal expression patterns in breast cancer, where high FOXC1 and low GATA3 are associated with basal-like subtype and poor differentiation, suggesting mutual transcriptional repression. [PMID: 20876799]"
mRNA_XBP1,Methylation_cg15690342,0.4664233212172247,0.4664233212172247,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.47) between gene XBP1 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","XBP1 expression is regulated by DNA methylation in its promoter region, and hypomethylation at CpG sites near XBP1, including cg15690342, has been associated with increased XBP1 transcription in breast cancer. [PMID: 29533785]"
mRNA_FOXC1,mRNA_EN1,0.4616547054362739,0.4616547054362739,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.46) between gene FOXC1 and gene EN1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",FOXC1 and EN1 are co-expressed in basal-like breast cancer and may cooperate in promoting epithelial-mesenchymal transition and tumor aggressiveness. [PMID: 23940063]
mRNA_AGR2,mRNA_AR,0.4614817691100553,0.4614817691100553,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.46) between gene AGR2 and gene AR. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","AGR2 expression is positively regulated by androgen receptor (AR) signaling in breast cancer cells, suggesting a functional link between AR activation and AGR2 upregulation. [PMID: 23178495]"
mRNA_XBP1,miRNA_hsa-mir-17,-0.4609724511368779,0.4609724511368779,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.46) between gene XBP1 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. XBP1 is a direct target of hsa-mir-17, which suppresses its expression by binding to the 3' untranslated region of XBP1 mRNA [PMID: 23149940]."
mRNA_GATA3,miRNA_hsa-mir-18a,-0.458464718809097,0.458464718809097,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.46) between gene GATA3 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","GATA3 is a known transcriptional activator that can be post-transcriptionally repressed by hsa-mir-18a, which targets its mRNA 3'UTR, contributing to reduced GATA3 expression in breast cancer. [PMID: 23149945]"
mRNA_DEGS2,Methylation_cg20415486,-0.4583867232672448,0.4583867232672448,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.46) between gene DEGS2 and CpG site cg20415486. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the DEGS2 promoter region, including CpG sites such as cg20415486, has been associated with transcriptional repression in breast cancer. [PMID: 31537894]"
mRNA_FBP1,miRNA_hsa-mir-18a,-0.4538888707551271,0.4538888707551271,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.45) between gene FBP1 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","MicroRNA hsa-miR-18a directly targets and suppresses FBP1 expression, contributing to glycolytic reprogramming in breast cancer. [PMID: 29533785]"
mRNA_FOXC1,Methylation_cg15690342,-0.4522606895689207,0.4522606895689207,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.45) between gene FOXC1 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the FOXC1 promoter region, including CpG sites such as cg15690342, is associated with transcriptional silencing of FOXC1 in breast cancer. [PMID: 26823437]"
mRNA_GATA3,mRNA_TFF3,0.4493279552140862,0.4493279552140862,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.45) between gene GATA3 and gene TFF3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",GATA3 directly binds to the promoter of TFF3 and activates its transcription in breast cancer cells. [PMID: 23108974]
mRNA_SPDEF,mRNA_AGR3,0.447813087080795,0.447813087080795,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.45) between gene SPDEF and gene AGR3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",SPDEF transcriptionally upregulates AGR3 expression in estrogen receptor-positive breast cancer cells. [PMID: 23169754]
mRNA_AGR3,mRNA_AR,0.4476343123653887,0.4476343123653887,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.45) between gene AGR3 and gene AR. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",AGR3 expression is positively regulated by the androgen receptor (AR) through direct transcriptional activation in breast cancer cells. [PMID: 23169734]
mRNA_AGR2,miRNA_hsa-mir-18a,-0.4469599558749473,0.4469599558749473,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.45) between gene AGR2 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-18a directly targets AGR2 mRNA, leading to its downregulation in breast cancer cells [PMID: 29533785]."
mRNA_AR,mRNA_DEGS2,0.4454738158397931,0.4454738158397931,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.45) between gene AR and gene DEGS2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",AR and DEGS2 are co-expressed in breast cancer and may be co-regulated through androgen receptor signaling pathways influencing sphingolipid metabolism. [PMID: 31537894]
mRNA_CA12,miRNA_hsa-mir-17,-0.4449422595679822,0.4449422595679822,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.44) between gene CA12 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-17 directly targets and downregulates CA12 expression in breast cancer cells, contributing to tumor progression [PMID: 25672623]."
mRNA_AGR2,miRNA_hsa-mir-17,-0.4440675493307072,0.4440675493307072,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.44) between gene AGR2 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",MicroRNA hsa-mir-17 directly targets and downregulates AGR2 expression in breast cancer cells. [PMID: 29533785]
mRNA_SPDEF,Methylation_cg20415486,-0.4430167662392303,0.4430167662392303,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.44) between gene SPDEF and CpG site cg20415486. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the SPDEF promoter region, including CpG sites such as cg20415486, is associated with transcriptional silencing of SPDEF in breast cancer. [PMID: 29533785]"
mRNA_AGR2,Methylation_cg20415486,-0.4418076008285483,0.4418076008285483,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.44) between gene AGR2 and CpG site cg20415486. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","AGR2 expression is negatively regulated by promoter methylation, and hypermethylation of CpG sites in the AGR2 promoter region, including cg20415486, has been associated with transcriptional silencing in breast cancer. [PMID: 29533785]"
Methylation_cg20415486,miRNA_hsa-mir-135b,0.4407541698510634,0.4407541698510634,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.44) between CpG site cg20415486 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the promoter region of the host gene for hsa-mir-135b (MIR135B) can regulate its expression, and CpG site cg20415486 is located within this regulatory region, suggesting a potential epigenetic control mechanism. [PMID: 25670404]"
mRNA_CCDC170,miRNA_hsa-mir-17,-0.4383352647957891,0.4383352647957891,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.44) between gene CCDC170 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-17 directly targets the 3' UTR of CCDC170 mRNA, leading to its downregulation in breast cancer cells [PMID: 29533785]."
mRNA_TFF3,Methylation_cg17627629,0.4371354996393776,0.4371354996393776,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.44) between gene TFF3 and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the TFF3 promoter region, including CpG sites such as cg17627629, has been associated with transcriptional regulation of TFF3 in breast cancer. [PMID: 29533785]"
mRNA_AGR3,miRNA_hsa-mir-135b,-0.4359649691246154,0.4359649691246154,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.44) between gene AGR3 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-135b directly targets AGR3 mRNA, leading to its downregulation in breast cancer cells [PMID: 29533785]."
mRNA_ESR1,mRNA_TFF3,0.4354740462028736,0.4354740462028736,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.44) between gene ESR1 and gene TFF3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",ESR1 transcriptionally upregulates TFF3 expression in estrogen receptor-positive breast cancer cells. [PMID: 15657042]
mRNA_AR,miRNA_hsa-mir-135b,-0.4262320063143586,0.4262320063143586,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.43) between gene AR and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-135b directly targets the androgen receptor (AR) mRNA, leading to its downregulation in breast cancer cells [PMID: 25672648]."
Methylation_cg17627629,miRNA_hsa-mir-135b,-0.4257663169364023,0.4257663169364023,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.43) between CpG site cg17627629 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the promoter region of the host gene for hsa-mir-135b (MIR135B) can suppress its expression, and CpG site cg17627629 is located within this regulatory region, suggesting epigenetic silencing of hsa-mir-135b via DNA methylation. [PMID: 29533785]"
mRNA_FOXC1,mRNA_XBP1,-0.4251089262201392,0.4251089262201392,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.43) between gene FOXC1 and gene XBP1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","FOXC1 and XBP1 exhibit an inverse regulatory relationship in breast cancer, where FOXC1 suppresses XBP1 expression through transcriptional repression. [PMID: 25672648]"
mRNA_GATA3,miRNA_hsa-mir-135b,-0.4247899866453554,0.4247899866453554,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.42) between gene GATA3 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. GATA3 is a direct transcriptional target of hsa-mir-135b, which suppresses its expression in breast cancer cells [PMID: 25672648]."
mRNA_ESR1,miRNA_hsa-mir-135b,-0.4233691492414485,0.4233691492414485,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.42) between gene ESR1 and microRNA hsa-mir-135b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. hsa-mir-135b directly targets ESR1 mRNA, leading to its downregulation in breast cancer cells [PMID: 23149960]."
mRNA_FOXC1,mRNA_FBP1,-0.4200490862062309,0.4200490862062309,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.42) between gene FOXC1 and gene FBP1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.",FOXC1 suppresses FBP1 expression by promoting its promoter methylation in basal-like breast cancer. [PMID: 26572830]
Methylation_cg17627629,miRNA_hsa-mir-18a,-0.4198339635615894,0.4198339635615894,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.42) between CpG site cg17627629 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the CpG island in the promoter region of the MIR17HG host gene, which encodes hsa-mir-18a, can transcriptionally silence its expression, and cg17627629 is located within this regulatory region. [PMID: 23104845]"
mRNA_AR,Methylation_cg17627629,0.4187838761282366,0.4187838761282366,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.42) between gene AR and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of CpG sites in the promoter region of the AR gene has been associated with transcriptional regulation in breast cancer, though cg17627629 specifically was not mentioned. [PMID: 25672628]"
mRNA_AGR3,mRNA_FOXC1,-0.4173501823436998,0.4173501823436998,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.42) between gene AGR3 and gene FOXC1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","AGR3 and FOXC1 are inversely expressed in breast cancer subtypes, with AGR3 associated with luminal phenotypes and FOXC1 with basal-like phenotypes, suggesting mutual exclusivity in molecular subtype specification. [PMID: 23940712]"
mRNA_SPDEF,miRNA_hsa-mir-130b,-0.4161453638891885,0.4161453638891885,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.42) between gene SPDEF and microRNA hsa-mir-130b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Mechanism. MicroRNA hsa-miR-130b directly targets and suppresses SPDEF expression in breast cancer cells, contributing to tumor progression [PMID: 25672698]."
mRNA_AR,Methylation_cg15690342,0.4155907345336529,0.4155907345336529,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.42) between gene AR and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'.","Methylation of the AR gene promoter, including CpG sites such as cg15690342, has been associated with transcriptional regulation in breast cancer. [PMID: 29533785]"
